Station_ID,City,State,Latitude,Longitude,Charger_Type,Capacity_KW,Cost_Per_Unit,Status
HA-PAN-0230,Panipat,Haryana,29.517730596583487,77.0217488653634,AC Slow,11.0,13.26,Operational
HA-PAN-0231,Panipat,Haryana,29.321156774435146,76.86164925362989,AC Slow,7.2,20.19,Operational
HA-GUR-0232,Gurgaon,Haryana,28.489322640827144,76.89221525196943,AC Slow,11.0,18.87,Operational
HA-PAN-0233,Panipat,Haryana,29.578824158079208,76.90450926044305,AC Slow,7.2,15.5,Operational
HA-GUR-0234,Gurgaon,Haryana,28.441481942214175,77.14216112082346,AC Slow,7.2,17.26,Operational
HA-FAR-0235,Faridabad,Haryana,28.384332264360584,77.23232802870899,AC Slow,3.3,12.71,Operational
HA-GUR-0236,Gurgaon,Haryana,28.293958624906146,76.93214605013097,Hybrid,11.0,21.35,Operational
HA-PAN-0237,Panipat,Haryana,29.213935546057407,77.05543451353913,Hybrid,11.0,22.25,Operational
HA-GUR-0238,Gurgaon,Haryana,28.443313231002218,77.05566601990971,Hybrid,11.0,18.27,Operational
HA-GUR-0239,Gurgaon,Haryana,28.444335734362998,77.05301257109053,Hybrid,3.3,21.76,Operational
HA-PAN-0240,Panipat,Haryana,29.382118771547134,76.99884622099121,AC Slow,11.0,15.2,Operational
HA-GUR-0241,Gurgaon,Haryana,28.43449731147584,77.05686365049364,AC Slow,11.0,20.2,Operational
HA-GUR-0242,Gurgaon,Haryana,28.419974321620042,77.15399110592642,DC Fast,25.0,24.56,Operational
HA-GUR-0243,Gurgaon,Haryana,28.4873553141951,76.88308136651281,AC Slow,7.2,14.56,Operational
HA-FAR-0244,Faridabad,Haryana,28.45632344291723,77.25593114768819,Hybrid,7.2,22.41,Operational
HA-PAN-0245,Panipat,Haryana,29.450652274179504,76.84355019796689,AC Slow,11.0,13.43,Operational
HA-GUR-0246,Gurgaon,Haryana,28.64460282071803,77.0663926987655,AC Slow,7.2,21.32,Operational
HA-FAR-0247,Faridabad,Haryana,28.29776928585636,77.4869755452035,DC Fast,60.0,20.78,Operational
HA-PAN-0248,Panipat,Haryana,29.38246307249442,76.89341110841785,DC Fast,25.0,26.86,Operational
HA-FAR-0249,Faridabad,Haryana,28.433253591021522,77.33480631445038,AC Slow,3.3,15.27,Operational
HA-PAN-0250,Panipat,Haryana,29.464714940460563,77.07095206730341,DC Fast,25.0,19.18,Operational
HA-GUR-0251,Gurgaon,Haryana,28.500204371013567,76.92291637554814,DC Fast,25.0,27.47,Operational
HA-FAR-0252,Faridabad,Haryana,28.408619358826513,77.36741514323889,Hybrid,7.2,24.2,Operational
HA-GUR-0253,Gurgaon,Haryana,28.581842445813418,77.12481884443031,Hybrid,11.0,20.09,Operational
HA-FAR-0254,Faridabad,Haryana,28.308394411383322,77.22104417906668,DC Fast,25.0,23.55,Operational
HA-GUR-0255,Gurgaon,Haryana,28.422380623296682,77.07948506232405,AC Slow,7.2,21.02,Operational
HA-GUR-0256,Gurgaon,Haryana,28.23428831318934,76.98589763317213,AC Slow,7.2,12.24,Operational
HA-GUR-0257,Gurgaon,Haryana,28.413330108335785,77.15880966787408,DC Fast,25.0,20.74,Operational
HA-GUR-0258,Gurgaon,Haryana,28.566840615122214,76.88244570091918,AC Slow,11.0,16.12,Operational
HA-GUR-0259,Gurgaon,Haryana,28.4845477681361,77.05351161085524,Hybrid,11.0,21.15,Operational
HA-PAN-0260,Panipat,Haryana,29.429176567229042,76.98254008799827,AC Slow,11.0,17.23,Operational
HA-GUR-0261,Gurgaon,Haryana,28.670485104613146,77.20502930276193,Hybrid,11.0,19.89,Operational
HA-GUR-0262,Gurgaon,Haryana,28.46546511586397,76.86791030467532,AC Slow,3.3,17.41,Operational
HA-FAR-0263,Faridabad,Haryana,28.390148299256307,77.34771221061568,AC Slow,11.0,16.89,Operational
HA-GUR-0264,Gurgaon,Haryana,28.441618339507777,77.06710973437194,Hybrid,11.0,20.08,Operational
HA-PAN-0265,Panipat,Haryana,29.366849789347974,76.92690882795087,AC Slow,11.0,18.12,Operational
HA-GUR-0266,Gurgaon,Haryana,28.457306935207377,76.99180987679284,AC Slow,11.0,16.46,Operational
HA-GUR-0267,Gurgaon,Haryana,28.390109168629433,77.07740075075468,DC Fast,25.0,25.48,Operational
HA-GUR-0268,Gurgaon,Haryana,28.489089871353773,76.84274533738252,AC Slow,3.3,12.64,Operational
HA-GUR-0269,Gurgaon,Haryana,28.45881222520913,76.96891402542686,AC Slow,3.3,15.97,Operational
HA-GUR-0270,Gurgaon,Haryana,28.729920971272662,76.94015265410533,AC Slow,7.2,12.51,Operational
HA-GUR-0271,Gurgaon,Haryana,28.405636777158392,77.07146871759917,Hybrid,7.2,23.47,Operational
HA-PAN-0272,Panipat,Haryana,29.492322212673592,76.9319856625561,AC Slow,3.3,17.6,Operational
HA-FAR-0273,Faridabad,Haryana,28.456686658454533,77.31563775716685,DC Fast,25.0,21.41,Operational
HA-PAN-0274,Panipat,Haryana,29.392023302527694,76.84634637044563,AC Slow,11.0,15.33,Operational
HA-FAR-0275,Faridabad,Haryana,28.428943545161786,77.30098876656639,Hybrid,3.3,27.97,Operational
HA-FAR-0276,Faridabad,Haryana,28.214435731732607,77.30753938088982,DC Fast,60.0,20.37,Operational
HA-PAN-0277,Panipat,Haryana,29.429593463248114,76.95333818227584,DC Fast,25.0,25.14,Operational
HA-FAR-0278,Faridabad,Haryana,28.46273687535289,77.36761098767624,AC Slow,11.0,16.87,Operational
HA-FAR-0279,Faridabad,Haryana,28.59350028009981,77.17056605187803,AC Slow,7.2,21.45,Operational
HA-FAR-0280,Faridabad,Haryana,28.282134581871173,77.45198477273318,DC Fast,150.0,24.75,Operational
HA-PAN-0281,Panipat,Haryana,29.364461574298755,76.97526819443466,DC Fast,150.0,22.84,Operational
HA-PAN-0282,Panipat,Haryana,29.44326640901978,76.88516853962876,AC Slow,3.3,14.14,Operational
HA-FAR-0283,Faridabad,Haryana,28.40578252854184,77.32309969656848,Hybrid,3.3,25.07,Operational
HA-GUR-0284,Gurgaon,Haryana,28.420231240075488,76.97134125769688,AC Slow,3.3,18.23,Operational
HA-PAN-0285,Panipat,Haryana,29.370982497767315,77.26331819163447,AC Slow,11.0,21.24,Operational
HA-GUR-0286,Gurgaon,Haryana,28.475246531937433,76.82156830574023,AC Slow,11.0,14.88,Operational
HA-PAN-0287,Panipat,Haryana,29.380169385382228,76.84957076075835,AC Slow,3.3,21.38,Operational
HA-GUR-0288,Gurgaon,Haryana,28.2813967662995,76.93994360100622,AC Slow,11.0,14.41,Operational
HA-PAN-0289,Panipat,Haryana,29.384280864292982,76.94392235130984,AC Slow,7.2,19.59,Operational
HA-GUR-0290,Gurgaon,Haryana,28.437003251649617,76.93936216181417,AC Slow,11.0,13.43,Operational
HA-FAR-0291,Faridabad,Haryana,28.378279202862945,77.23349348159793,AC Slow,11.0,21.26,Operational
HA-GUR-0292,Gurgaon,Haryana,28.547846952811636,77.05073353723064,AC Slow,3.3,15.74,Operational
HA-GUR-0293,Gurgaon,Haryana,28.41944178568136,77.01425638274864,DC Fast,150.0,21.06,Operational
HA-FAR-0294,Faridabad,Haryana,28.347649039253767,77.32338907504413,Hybrid,3.3,24.59,Operational
HA-GUR-0295,Gurgaon,Haryana,28.52234142063135,77.09547896883525,DC Fast,25.0,19.47,Operational
HA-FAR-0296,Faridabad,Haryana,28.384549189838964,77.66101811647019,AC Slow,7.2,15.77,Operational
HA-PAN-0297,Panipat,Haryana,29.247731692994837,76.92094776903483,AC Slow,3.3,13.41,Operational
HA-PAN-0298,Panipat,Haryana,29.40239795274242,76.96698201170823,AC Slow,7.2,13.43,Operational
HA-PAN-0299,Panipat,Haryana,29.41297289223824,76.99163334831674,DC Fast,25.0,20.52,Operational
HA-GUR-0300,Gurgaon,Haryana,28.49382683282323,77.00429337841393,AC Slow,3.3,12.54,Operational
HA-FAR-0301,Faridabad,Haryana,28.427642341838503,77.26480082265418,AC Slow,3.3,15.52,Operational
HA-PAN-0302,Panipat,Haryana,29.43261895188785,76.93541978642125,Hybrid,11.0,19.13,Operational
HA-FAR-0303,Faridabad,Haryana,28.327966321070374,77.41369101827877,DC Fast,25.0,27.62,Operational
HA-FAR-0304,Faridabad,Haryana,28.388563628124864,77.41306170907801,AC Slow,3.3,21.75,Operational
HA-FAR-0305,Faridabad,Haryana,28.305944551041705,77.38054699253715,AC Slow,11.0,18.75,Operational
HA-PAN-0306,Panipat,Haryana,29.24362248873789,76.9623329586989,AC Slow,7.2,20.95,Operational
HA-PAN-0307,Panipat,Haryana,29.342063942967755,77.03647457881647,Hybrid,11.0,27.86,Operational
HA-FAR-0308,Faridabad,Haryana,28.13557004729093,77.4182563190692,AC Slow,7.2,13.88,Operational
HA-PAN-0309,Panipat,Haryana,29.19836331868069,76.80914971678399,AC Slow,11.0,12.64,Operational
HA-FAR-0310,Faridabad,Haryana,28.318277808543435,77.23375793087968,AC Slow,11.0,21.33,Operational
HA-PAN-0311,Panipat,Haryana,29.488482410686654,76.94531987820221,Hybrid,7.2,22.42,Operational
HA-PAN-0312,Panipat,Haryana,29.433553485989318,77.0906928647356,AC Slow,7.2,21.15,Operational
HA-FAR-0313,Faridabad,Haryana,28.400890391524026,77.29874546855811,DC Fast,60.0,25.4,Operational
HA-FAR-0314,Faridabad,Haryana,28.461446598510886,77.40095383947491,AC Slow,11.0,15.41,Operational
HA-GUR-0315,Gurgaon,Haryana,28.474450322755096,77.09150480074982,AC Slow,11.0,12.46,Operational
HA-PAN-0316,Panipat,Haryana,29.405897926438573,76.85687980811068,Hybrid,11.0,21.14,Operational
HA-FAR-0317,Faridabad,Haryana,28.39002548292423,77.3337942012282,AC Slow,3.3,21.66,Operational
HA-PAN-0318,Panipat,Haryana,29.24423000046133,76.91067682807238,AC Slow,3.3,18.28,Operational
HA-GUR-0319,Gurgaon,Haryana,28.51377226597676,76.98038686272268,AC Slow,11.0,15.36,Operational
HA-GUR-0320,Gurgaon,Haryana,28.435999036415428,77.02330144943086,AC Slow,11.0,14.85,Operational
HA-PAN-0321,Panipat,Haryana,29.339296781183982,76.9961096234666,Hybrid,11.0,19.89,Operational
HA-PAN-0322,Panipat,Haryana,29.333852305423534,76.84735101829357,AC Slow,7.2,18.06,Operational
HA-GUR-0323,Gurgaon,Haryana,28.49510184614659,77.088747573912,AC Slow,11.0,14.83,Operational
HA-FAR-0324,Faridabad,Haryana,28.432989319591208,77.34839855045459,AC Slow,11.0,17.81,Operational
HA-GUR-0325,Gurgaon,Haryana,28.457493176495184,77.0343571747983,AC Slow,11.0,14.38,Operational
HA-FAR-0326,Faridabad,Haryana,28.45262221287746,77.35982908210526,AC Slow,3.3,15.08,Operational
HA-GUR-0327,Gurgaon,Haryana,28.49773631198867,76.9848659510758,DC Fast,25.0,22.9,Operational
HA-GUR-0328,Gurgaon,Haryana,28.40992775864417,77.02846287933134,AC Slow,3.3,14.68,Operational
HA-FAR-0329,Faridabad,Haryana,28.39799278228665,77.31952092935731,AC Slow,3.3,19.12,Operational
HA-PAN-0330,Panipat,Haryana,29.54711739192125,77.04199563366282,AC Slow,7.2,21.14,Operational
HA-GUR-0331,Gurgaon,Haryana,28.324712453523542,77.02043724653115,DC Fast,50.0,25.69,Operational
HA-PAN-0332,Panipat,Haryana,29.309767100358556,77.03884000618676,Hybrid,11.0,23.85,Operational
HA-FAR-0333,Faridabad,Haryana,28.286623795381058,77.31248165951928,AC Slow,3.3,15.92,Operational
HA-GUR-0334,Gurgaon,Haryana,28.53291555452075,76.88474575332752,AC Slow,3.3,13.24,Operational
HA-FAR-0335,Faridabad,Haryana,28.449798008881615,77.38809323383208,DC Fast,50.0,18.64,Operational
HA-FAR-0336,Faridabad,Haryana,28.283264887987016,77.37041868547364,AC Slow,7.2,16.56,Operational
HA-FAR-0337,Faridabad,Haryana,28.42806317112188,77.34819110863265,AC Slow,11.0,20.47,Operational
HA-PAN-0338,Panipat,Haryana,29.3589489214225,76.99406934654873,AC Slow,11.0,16.49,Operational
HA-GUR-0339,Gurgaon,Haryana,28.48133951527187,76.97811474020502,Hybrid,11.0,23.99,Operational
HA-GUR-0340,Gurgaon,Haryana,28.455195229002115,77.0317814152716,AC Slow,3.3,15.2,Operational
HA-PAN-0341,Panipat,Haryana,29.518851445582207,77.07029815974911,Hybrid,11.0,18.27,Operational
HA-GUR-0342,Gurgaon,Haryana,28.484181274897566,76.94427466453047,Hybrid,11.0,27.45,Operational
HA-FAR-0343,Faridabad,Haryana,28.526871573588704,77.43630023044443,AC Slow,3.3,21.56,Operational
HA-PAN-0344,Panipat,Haryana,29.386360244510758,77.02125794646476,AC Slow,3.3,14.56,Operational
HA-GUR-0345,Gurgaon,Haryana,28.456140108147842,77.03147806654941,Hybrid,3.3,24.39,Operational
HA-PAN-0346,Panipat,Haryana,29.473137660467955,76.82706567921156,Hybrid,3.3,27.32,Operational
HA-GUR-0347,Gurgaon,Haryana,28.45885118429422,76.95982510813698,DC Fast,60.0,18.65,Operational
HA-GUR-0348,Gurgaon,Haryana,28.55115513561969,76.84620772280012,Hybrid,7.2,22.84,Operational
HA-FAR-0349,Faridabad,Haryana,28.481909115613135,77.08283435863338,DC Fast,60.0,19.08,Operational
HA-GUR-0350,Gurgaon,Haryana,28.485461688483383,77.02521636658037,DC Fast,60.0,18.4,Operational
HA-GUR-0351,Gurgaon,Haryana,28.468349259934467,77.09499749701506,Hybrid,7.2,26.73,Operational
HA-GUR-0352,Gurgaon,Haryana,28.42740502701953,77.11010245143534,DC Fast,60.0,27.38,Operational
HA-PAN-0353,Panipat,Haryana,29.384474995067876,76.91005978050758,AC Slow,7.2,15.71,Operational
HA-FAR-0354,Faridabad,Haryana,28.43082940720797,77.36294178902554,AC Slow,7.2,19.19,Operational
HA-PAN-0355,Panipat,Haryana,29.487314856467435,76.93491791878371,DC Fast,150.0,18.18,Operational
HA-PAN-0356,Panipat,Haryana,29.411741349919268,76.93273976102687,AC Slow,3.3,17.72,Operational
HA-FAR-0357,Faridabad,Haryana,28.48197910135495,77.28814685465628,AC Slow,11.0,16.29,Operational
HA-FAR-0358,Faridabad,Haryana,28.430727592235343,77.43516492289822,AC Slow,7.2,13.32,Operational
HA-PAN-0359,Panipat,Haryana,29.352448962934393,76.95984257059956,AC Slow,7.2,19.45,Operational
HA-PAN-0360,Panipat,Haryana,29.419943602052893,77.02424577015461,Hybrid,3.3,24.8,Operational
HA-GUR-0361,Gurgaon,Haryana,28.496645212941168,77.05801278784253,Hybrid,11.0,24.61,Operational
HA-PAN-0362,Panipat,Haryana,29.27961715588934,76.93235451435996,DC Fast,50.0,20.68,Operational
HA-GUR-0363,Gurgaon,Haryana,28.391440888464174,77.03110455346683,DC Fast,50.0,20.54,Operational
HA-GUR-0364,Gurgaon,Haryana,28.492126370657093,77.04565271547811,DC Fast,50.0,21.67,Operational
HA-GUR-0365,Gurgaon,Haryana,28.408733612077032,77.02232907192726,AC Slow,3.3,16.07,Operational
HA-PAN-0366,Panipat,Haryana,29.599184635483795,77.07958805117458,AC Slow,11.0,13.25,Operational
HA-FAR-0367,Faridabad,Haryana,28.314197089984187,77.36386593412551,AC Slow,7.2,16.64,Operational
HA-GUR-0368,Gurgaon,Haryana,28.402444316169884,77.02887275830152,AC Slow,7.2,13.56,Operational
HA-FAR-0369,Faridabad,Haryana,28.321013462764352,77.40650274917135,DC Fast,60.0,25.02,Operational
HA-GUR-0370,Gurgaon,Haryana,28.294425740509155,77.22428613040681,DC Fast,50.0,25.06,Operational
HA-PAN-0371,Panipat,Haryana,29.347315326478043,76.87207710571325,AC Slow,11.0,21.99,Operational
HA-FAR-0372,Faridabad,Haryana,28.499527745005107,77.29450320046165,Hybrid,11.0,21.8,Operational
HA-GUR-0373,Gurgaon,Haryana,28.552299903821186,77.11833908955283,AC Slow,11.0,12.8,Operational
HA-GUR-0374,Gurgaon,Haryana,28.509359167938708,76.89422169571482,DC Fast,50.0,20.92,Operational
HA-PAN-0375,Panipat,Haryana,29.470616617017075,77.00287376078474,DC Fast,50.0,21.58,Operational
HA-GUR-0376,Gurgaon,Haryana,28.57075407847721,77.08894013284903,DC Fast,60.0,24.36,Operational
HA-FAR-0377,Faridabad,Haryana,28.476634881085047,77.2654367503677,DC Fast,60.0,27.11,Operational
HA-GUR-0378,Gurgaon,Haryana,28.353146099829694,77.116692150326,Hybrid,11.0,25.4,Operational
HA-PAN-0379,Panipat,Haryana,29.352943590026186,77.08223884991064,AC Slow,11.0,21.3,Operational
HA-GUR-0380,Gurgaon,Haryana,28.718175513966152,77.14254531704624,AC Slow,3.3,20.0,Operational
HA-PAN-0381,Panipat,Haryana,29.35476387029362,76.95186700613648,DC Fast,60.0,21.03,Operational
HA-GUR-0382,Gurgaon,Haryana,28.407433172352103,77.01667169503551,AC Slow,3.3,18.95,Operational
HA-PAN-0383,Panipat,Haryana,29.394122514596983,76.9882330912694,Hybrid,11.0,27.11,Operational
HA-GUR-0384,Gurgaon,Haryana,28.32779901040446,76.88083004686203,DC Fast,60.0,21.45,Operational
HA-GUR-0385,Gurgaon,Haryana,28.488426778921873,76.93981975541242,AC Slow,7.2,12.77,Operational
HA-PAN-0386,Panipat,Haryana,29.43621472472654,76.9885936480848,DC Fast,25.0,23.62,Operational
HA-GUR-0387,Gurgaon,Haryana,28.34152099908377,77.0485733739903,AC Slow,11.0,20.97,Operational
HA-GUR-0388,Gurgaon,Haryana,28.585243907543724,76.8630356128729,AC Slow,7.2,14.83,Operational
HA-PAN-0389,Panipat,Haryana,29.48197808164727,76.81480386666887,Hybrid,11.0,23.45,Operational
HA-PAN-0390,Panipat,Haryana,29.394144228177932,77.01093483228111,AC Slow,7.2,12.64,Operational
HA-PAN-0391,Panipat,Haryana,29.28761360008055,76.98308678748059,AC Slow,3.3,17.6,Operational
HA-GUR-0392,Gurgaon,Haryana,28.46123421242528,77.03853329455636,AC Slow,7.2,13.73,Operational
HA-PAN-0393,Panipat,Haryana,29.462226205783544,76.90621339283433,DC Fast,60.0,22.98,Operational
HA-GUR-0394,Gurgaon,Haryana,28.440388686496757,76.996709169545,AC Slow,7.2,19.3,Operational
HA-FAR-0395,Faridabad,Haryana,28.396128428905065,77.1950933074998,AC Slow,7.2,18.5,Operational
HA-PAN-0396,Panipat,Haryana,29.44960278578964,76.9580173862089,DC Fast,60.0,22.05,Operational
HA-GUR-0397,Gurgaon,Haryana,28.550038310711894,77.04472910977705,DC Fast,60.0,26.25,Operational
HA-PAN-0398,Panipat,Haryana,29.417944306877573,76.93616250122626,DC Fast,50.0,25.16,Operational
HA-PAN-0399,Panipat,Haryana,29.32764981156223,76.92347420885663,AC Slow,3.3,16.56,Operational
HA-PAN-0400,Panipat,Haryana,29.353394119152114,76.99097379112469,AC Slow,3.3,15.57,Operational
HA-FAR-0401,Faridabad,Haryana,28.56853080798187,77.2245683649351,DC Fast,60.0,25.65,Operational
HA-FAR-0402,Faridabad,Haryana,28.386738275188016,77.35618114105888,DC Fast,50.0,18.51,Operational
HA-FAR-0403,Faridabad,Haryana,28.46281116928357,77.31299063126558,AC Slow,7.2,18.29,Operational
HA-GUR-0404,Gurgaon,Haryana,28.73297650264317,77.0065992188833,AC Slow,7.2,13.39,Operational
HA-GUR-0405,Gurgaon,Haryana,28.450006137673146,77.01886229126715,DC Fast,150.0,27.8,Operational
HA-PAN-0406,Panipat,Haryana,29.29924912833656,76.93631407461748,Hybrid,3.3,19.35,Operational
HA-GUR-0407,Gurgaon,Haryana,28.338442680913968,76.96494440278458,DC Fast,60.0,21.89,Operational
HA-GUR-0408,Gurgaon,Haryana,28.405187016306904,77.02406931818567,Hybrid,3.3,23.39,Operational
HA-GUR-0409,Gurgaon,Haryana,28.452427377642135,77.13513913467006,Hybrid,7.2,24.49,Operational
HA-GUR-0410,Gurgaon,Haryana,28.380224853366993,77.0511208549743,AC Slow,7.2,12.56,Operational
HA-PAN-0411,Panipat,Haryana,29.340556179806633,77.05147776985545,DC Fast,60.0,24.27,Operational
HA-PAN-0412,Panipat,Haryana,29.418154279069434,77.0947819648608,DC Fast,60.0,19.56,Operational
HA-GUR-0413,Gurgaon,Haryana,28.458156340874588,76.92107406616971,DC Fast,60.0,23.47,Operational
HA-PAN-0414,Panipat,Haryana,29.393860286061816,77.15399356842903,AC Slow,3.3,21.66,Operational
HA-PAN-0415,Panipat,Haryana,29.307113372209802,77.08301254268868,DC Fast,150.0,22.4,Operational
HA-FAR-0416,Faridabad,Haryana,28.424711410649603,77.39828339809044,AC Slow,7.2,12.55,Operational
HA-GUR-0417,Gurgaon,Haryana,28.44192564294913,77.05216461084898,AC Slow,11.0,17.12,Operational
HA-FAR-0418,Faridabad,Haryana,28.191174198758674,77.52528829975672,AC Slow,3.3,20.5,Operational
HA-FAR-0419,Faridabad,Haryana,28.399598816735093,77.30175769547401,DC Fast,60.0,22.0,Operational
HA-FAR-0420,Faridabad,Haryana,28.359445189727825,77.3768468964436,DC Fast,25.0,26.41,Operational
HA-PAN-0421,Panipat,Haryana,29.43202758499083,77.01804846028331,AC Slow,7.2,16.88,Operational
HA-PAN-0422,Panipat,Haryana,29.438184555980037,76.88302395910402,Hybrid,11.0,23.85,Operational
HA-PAN-0423,Panipat,Haryana,29.34976224308363,76.81020825770217,AC Slow,7.2,19.88,Operational
HA-PAN-0424,Panipat,Haryana,29.32649811152049,77.11462511256906,AC Slow,11.0,14.13,Operational
HA-GUR-0425,Gurgaon,Haryana,28.472225015949476,77.03222860927796,AC Slow,7.2,13.73,Operational
HA-GUR-0426,Gurgaon,Haryana,28.352160252889334,77.0753137519924,DC Fast,60.0,23.78,Operational
HA-FAR-0427,Faridabad,Haryana,28.53401589002466,77.31496305953594,AC Slow,11.0,20.67,Operational
HA-PAN-0428,Panipat,Haryana,29.392618819434077,76.99349702769096,AC Slow,11.0,15.8,Operational
HA-PAN-0429,Panipat,Haryana,29.400766067981255,76.97160296106094,Hybrid,11.0,21.02,Operational
HA-PAN-0430,Panipat,Haryana,29.330695435040976,76.96674640200507,DC Fast,150.0,20.04,Operational
HA-FAR-0431,Faridabad,Haryana,28.699601908145134,77.31117328049103,DC Fast,60.0,19.8,Operational
HA-GUR-0432,Gurgaon,Haryana,28.526145727358877,76.90600834896419,Hybrid,3.3,19.38,Operational
HA-PAN-0433,Panipat,Haryana,29.505045442743228,77.0651564834658,DC Fast,50.0,19.98,Operational
HA-PAN-0434,Panipat,Haryana,29.383852060894966,76.90828334849799,AC Slow,11.0,15.12,Operational
HA-GUR-0435,Gurgaon,Haryana,28.52303099938635,76.9359491086559,DC Fast,60.0,26.38,Operational
HA-GUR-0436,Gurgaon,Haryana,28.394738070936242,77.00568977188588,AC Slow,3.3,16.06,Operational
HA-FAR-0437,Faridabad,Haryana,28.400701760986045,77.32696008712317,AC Slow,7.2,14.79,Operational
HA-PAN-0438,Panipat,Haryana,29.37462788173338,76.9548982761721,AC Slow,7.2,12.71,Operational
HA-GUR-0439,Gurgaon,Haryana,28.5592897413784,77.17907622474041,AC Slow,11.0,16.77,Operational
HA-FAR-0440,Faridabad,Haryana,28.264632450507083,77.29470952325025,Hybrid,7.2,20.14,Operational
HA-GUR-0441,Gurgaon,Haryana,28.356715785000688,76.81636662919175,DC Fast,60.0,20.7,Operational
HA-PAN-0442,Panipat,Haryana,29.477117321352065,76.97467001313551,AC Slow,11.0,21.04,Operational
HA-GUR-0443,Gurgaon,Haryana,28.49018134726355,77.11776036493393,Hybrid,11.0,21.22,Operational
HA-GUR-0444,Gurgaon,Haryana,28.463715671925787,76.92109271169402,AC Slow,11.0,19.55,Operational
HA-FAR-0445,Faridabad,Haryana,28.468849595680787,77.2263264728774,AC Slow,11.0,20.98,Operational
HA-GUR-0446,Gurgaon,Haryana,28.512640113256406,76.99391042777675,AC Slow,3.3,12.77,Operational
HA-GUR-0447,Gurgaon,Haryana,28.655760633868535,76.95998111860632,AC Slow,3.3,17.91,Operational
HA-PAN-0448,Panipat,Haryana,29.379850432851246,76.9732371136308,AC Slow,3.3,17.62,Operational
HA-FAR-0449,Faridabad,Haryana,28.34491714669233,77.26104884403723,DC Fast,25.0,22.92,Operational
HA-GUR-0450,Gurgaon,Haryana,28.512331238200602,76.99889588250198,AC Slow,7.2,19.27,Operational
HA-PAN-0451,Panipat,Haryana,29.36163694072434,76.9133985808085,DC Fast,25.0,25.6,Operational
HA-PAN-0452,Panipat,Haryana,29.390760079677523,76.97741778671524,AC Slow,11.0,17.9,Operational
HA-GUR-0453,Gurgaon,Haryana,28.3888523094194,76.90618520887672,AC Slow,7.2,16.67,Operational
HA-PAN-0454,Panipat,Haryana,29.380568798649254,76.9590206775491,AC Slow,11.0,21.52,Operational
HA-FAR-0455,Faridabad,Haryana,28.290089091865845,77.19963361301839,AC Slow,3.3,19.09,Operational
HA-FAR-0456,Faridabad,Haryana,28.346945171944448,77.28864059175176,Hybrid,11.0,24.89,Operational
HA-GUR-0457,Gurgaon,Haryana,28.31034045725638,76.97795594351476,AC Slow,11.0,16.72,Operational
HA-GUR-0458,Gurgaon,Haryana,28.390077435761565,76.96682824406517,AC Slow,11.0,19.06,Operational
HA-FAR-0459,Faridabad,Haryana,28.404282511812788,77.370214623742,Hybrid,11.0,26.34,Operational
HA-FAR-0460,Faridabad,Haryana,28.37765765167495,77.38137112217889,AC Slow,7.2,12.24,Operational
HA-FAR-0461,Faridabad,Haryana,28.338364598570365,77.31947776592474,Hybrid,11.0,22.14,Operational
HA-PAN-0462,Panipat,Haryana,29.419086258111257,76.99013462502664,DC Fast,50.0,20.86,Operational
HA-FAR-0463,Faridabad,Haryana,28.338043552764127,77.11096828060798,DC Fast,50.0,22.93,Operational
HA-FAR-0464,Faridabad,Haryana,28.35827692410453,77.33582549543098,AC Slow,11.0,12.89,Operational
HA-PAN-0465,Panipat,Haryana,29.32801648154018,76.98996622383896,AC Slow,7.2,21.61,Operational
HA-FAR-0466,Faridabad,Haryana,28.42376145271157,77.30388128288838,AC Slow,11.0,20.96,Operational
HA-GUR-0467,Gurgaon,Haryana,28.443579183665012,77.00740109557927,Hybrid,11.0,18.51,Operational
HA-FAR-0468,Faridabad,Haryana,28.378397810846746,77.41511208536843,AC Slow,11.0,18.95,Operational
HA-GUR-0469,Gurgaon,Haryana,28.472691675071474,76.99623555054262,DC Fast,25.0,20.47,Operational
HA-GUR-0470,Gurgaon,Haryana,28.352379641844138,76.94491351141453,AC Slow,7.2,20.32,Operational
HA-GUR-0471,Gurgaon,Haryana,28.347701729048875,77.39079816983948,AC Slow,7.2,14.33,Operational
HA-PAN-0472,Panipat,Haryana,29.34172892151084,76.91132296945642,AC Slow,7.2,16.46,Operational
HA-FAR-0473,Faridabad,Haryana,28.434003143949813,77.30713968131481,DC Fast,50.0,23.56,Operational
HA-PAN-0474,Panipat,Haryana,29.46666636922988,77.2251157244403,AC Slow,7.2,20.61,Operational
HA-GUR-0475,Gurgaon,Haryana,28.479706469740197,77.0655803087703,Hybrid,11.0,19.52,Operational
HA-PAN-0476,Panipat,Haryana,29.28350046136393,76.80913031582232,DC Fast,25.0,20.36,Operational
HA-FAR-0477,Faridabad,Haryana,28.44049389531717,77.24537669826545,AC Slow,11.0,21.78,Operational
HA-FAR-0478,Faridabad,Haryana,28.48434601661154,77.26491094172827,DC Fast,50.0,19.75,Operational
HA-GUR-0479,Gurgaon,Haryana,28.47278444394404,76.96996322248879,DC Fast,150.0,25.93,Operational
HA-FAR-0480,Faridabad,Haryana,28.263318666246395,77.18704392028832,Hybrid,7.2,27.99,Operational
HA-PAN-0481,Panipat,Haryana,29.399862260562458,76.95321068948618,Hybrid,3.3,26.51,Operational
HA-PAN-0482,Panipat,Haryana,29.357966852709023,77.01493520749669,Hybrid,7.2,27.46,Operational
